x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.3428514,0.6260606,1.6930859e-07,0.42482787,0.6064261,0.014102966,0.4705694,0.55261457,0.021087974,0.50438863,0.5125787,0.018020872,0.5238973,0.48084632,0.015319656,0.4463502,0.4691024,0.04516585,0.47519383,0.40492517,0.02921341,0.4979128,0.4311604,0.011671205,0.50356287,0.46991095,0.0027693398,0.4315186,0.45306748,0.026265532,0.46513098,0.38209182,0.0029572933,0.49354345,0.4216115,-0.019355934,0.49683642,0.47400588,-0.029146053,0.41503206,0.43879342,0.0036210914,0.4510984,0.36292124,-0.017545804,0.4869074,0.40345418,-0.033929285,0.4982704,0.4596902,-0.038958516,0.39551562,0.43106502,-0.018934518,0.43544835,0.3749619,-0.03329487,0.4726558,0.39168924,-0.042019267,0.49580884,0.42919272,-0.04534059,O
0.34307525,0.6238173,1.45712e-07,0.423376,0.60181177,0.014507256,0.46648198,0.54799634,0.020569798,0.49796727,0.50712854,0.01663368,0.51672065,0.46860042,0.012978889,0.44409496,0.46614078,0.04213102,0.47316772,0.4035017,0.023891011,0.49416783,0.4318834,0.005495404,0.49715486,0.47305104,-0.0035266294,0.42944923,0.45043752,0.022884624,0.46357223,0.380904,-0.0013749388,0.49149072,0.42100102,-0.023630025,0.4939603,0.47321388,-0.033551175,0.41282505,0.43683124,8.679381e-06,0.44893533,0.36203358,-0.021787848,0.48524106,0.4014197,-0.037889183,0.49731347,0.455787,-0.042850696,0.39288434,0.43034634,-0.022652097,0.43242377,0.37623996,-0.037754778,0.46960354,0.39392018,-0.046756662,0.492974,0.4313053,-0.05022437,O
0.3272344,0.62229896,1.1900237e-07,0.40727866,0.6043351,0.008744844,0.45689255,0.5510111,0.012726896,0.493778,0.5086192,0.007777203,0.5102226,0.46437135,0.0033722306,0.4372537,0.4651829,0.036800005,0.46779248,0.40143698,0.016303025,0.48696744,0.4369423,-0.003296045,0.48689806,0.48030174,-0.013039254,0.42176753,0.4498775,0.019599209,0.45723882,0.37775248,-0.0075665275,0.47955364,0.42639267,-0.031006582,0.4737393,0.4808649,-0.041410558,0.40428552,0.43508106,-0.0016310305,0.44241315,0.35681707,-0.025791628,0.47146463,0.402469,-0.04176634,0.47418222,0.45902583,-0.04623554,0.3818436,0.42481098,-0.023252591,0.41922563,0.36752477,-0.040474754,0.45241868,0.38831645,-0.050606146,0.46887097,0.4290434,-0.05470588,O
0.3061841,0.6164492,1.2625104e-07,0.38496575,0.60497695,0.0045580086,0.4381115,0.5518636,0.008112066,0.4793294,0.5086906,0.0031579004,0.49917397,0.46468773,-0.0012981811,0.41800538,0.46827605,0.0342174,0.45212883,0.4071688,0.011357482,0.4690646,0.44543368,-0.010086982,0.46855026,0.4909846,-0.021131508,0.40332982,0.45132193,0.018338423,0.44304174,0.38099372,-0.011106746,0.46482134,0.43049842,-0.035987567,0.4606099,0.48585743,-0.04754018,0.38539004,0.43393403,-0.0021880125,0.4258123,0.36003208,-0.02908808,0.4536772,0.4079547,-0.046810087,0.45599782,0.466772,-0.052210305,0.36153537,0.4188062,-0.0235502,0.3977128,0.36001563,-0.042943563,0.43146494,0.380301,-0.055110034,0.44870657,0.4228458,-0.060828414,O
0.2904201,0.61483353,1.6774005e-07,0.36362216,0.60271055,0.007094551,0.41434932,0.5500933,0.013023233,0.44978568,0.50740767,0.011084933,0.4566042,0.46850136,0.009382757,0.39114538,0.45921892,0.035955552,0.42070648,0.39317137,0.019795848,0.44682392,0.418619,0.0031550392,0.45434675,0.45585486,-0.005499341,0.3753832,0.44439352,0.021461204,0.40969,0.36924526,0.0011475807,0.43931442,0.40482283,-0.018391795,0.44340378,0.449817,-0.02842081,0.3572651,0.43003613,0.0029656247,0.39413092,0.35773182,-0.01713311,0.42450765,0.39971912,-0.032255184,0.42894804,0.45215312,-0.037637707,0.33534783,0.4195808,-0.016048165,0.37005815,0.36448154,-0.030840032,0.40143898,0.38489106,-0.04059562,0.41692272,0.423508,-0.045574408,O
0.27804807,0.6171196,1.9309043e-07,0.3486731,0.60087776,0.0046406286,0.39866358,0.54803705,0.007850552,0.4349317,0.5096339,0.0039421073,0.44927692,0.4724672,0.0008840002,0.37710398,0.45453414,0.027483206,0.40721998,0.39172503,0.0076298076,0.43576598,0.42396784,-0.010688149,0.44357908,0.464886,-0.019863999,0.3604473,0.44083866,0.013545681,0.39599773,0.36807752,-0.010616207,0.42898893,0.41190428,-0.03063643,0.43261296,0.46174988,-0.040100396,0.34146303,0.42933774,-0.0041634203,0.37916434,0.3564878,-0.026569936,0.4130585,0.4025793,-0.03991777,0.41866413,0.45546266,-0.04332325,0.3176927,0.42329744,-0.022491358,0.3535101,0.36983857,-0.0399367,0.3883695,0.39315787,-0.049446505,0.40552956,0.43200588,-0.053198747,O
0.2411554,0.6086714,2.214652e-07,0.31905556,0.5954,0.007782603,0.37189993,0.54098594,0.013287324,0.4088171,0.49559492,0.010505666,0.41304928,0.4498567,0.007854848,0.34179237,0.45488656,0.035547853,0.37305507,0.39132118,0.016588148,0.4014106,0.422666,-0.0024210452,0.41272372,0.4639582,-0.012522885,0.32654098,0.4422615,0.019859236,0.3632524,0.36882994,-0.0029757945,0.39586818,0.40941426,-0.023459889,0.40320927,0.45955244,-0.033729676,0.30932876,0.4292972,6.311795e-05,0.34801665,0.35872477,-0.022256166,0.38198474,0.400758,-0.038314413,0.39052463,0.45325938,-0.043858867,0.28837883,0.41791308,-0.020207448,0.32540914,0.3629224,-0.036720514,0.35922444,0.38731885,-0.04706329,0.3760545,0.429914,-0.051997297,O
0.21385884,0.6023582,1.6140197e-07,0.2957796,0.59048206,0.009702949,0.3507175,0.5371361,0.014724269,0.38523158,0.48857155,0.011365428,0.37705135,0.4445474,0.008235582,0.32837233,0.44788578,0.035912946,0.35687444,0.37995225,0.018688727,0.3761904,0.4191339,-0.0001842246,0.37832057,0.4654845,-0.010546766,0.3096135,0.4335989,0.019698456,0.34251773,0.36132565,0.002441067,0.36747834,0.406101,-0.014740569,0.36722857,0.4543393,-0.024229145,0.28845257,0.4199068,-0.00010790697,0.32434297,0.3496218,-0.01744945,0.34902194,0.39400667,-0.028113378,0.34834656,0.4430351,-0.031192381,0.26315087,0.40873465,-0.020411665,0.30129325,0.35554639,-0.03269222,0.32684898,0.38618398,-0.03719556,0.3323478,0.42898524,-0.03832155,O
0.18090765,0.6043404,1.6064712e-07,0.25948897,0.596754,0.010924287,0.31784752,0.54396534,0.01896614,0.3529943,0.49886617,0.018887578,0.35258326,0.4580474,0.018666515,0.30054623,0.4555275,0.039200667,0.33046505,0.39222085,0.024884848,0.35165855,0.4181622,0.008060961,0.35608074,0.45419422,-0.00080075354,0.28152138,0.4379879,0.024222843,0.31423965,0.37057564,0.011939212,0.33733502,0.4063897,-0.0025355523,0.34045106,0.4488731,-0.010772655,0.26078367,0.4214487,0.0057794224,0.29540086,0.35411704,-0.006935728,0.3183769,0.39003348,-0.015881043,0.3210267,0.43369228,-0.018904934,0.23600385,0.40727827,-0.013095825,0.27170992,0.35300058,-0.02156568,0.29412803,0.37969983,-0.023809923,0.29974276,0.41936892,-0.023774663,O
0.1727163,0.60923666,1.16609996e-07,0.2511422,0.59399235,0.011216012,0.30503032,0.54192775,0.016966943,0.33826995,0.49663135,0.014157741,0.3363438,0.45281094,0.011095344,0.287401,0.45497116,0.03682724,0.3182805,0.38814214,0.019864516,0.33866096,0.41866407,0.0015155039,0.33955514,0.46040556,-0.007922246,0.26790786,0.4396348,0.020741664,0.30383778,0.36857605,0.0043561496,0.3253417,0.40893432,-0.01219879,0.32237774,0.45476022,-0.02105367,0.24592453,0.4237744,0.0013607001,0.28294834,0.35420784,-0.013709364,0.3037204,0.39690214,-0.02236693,0.30082956,0.44382957,-0.024629422,0.2187499,0.41040325,-0.018367685,0.2542308,0.3541227,-0.02840693,0.27664098,0.38516515,-0.030802336,0.27997237,0.42774662,-0.03063207,O
0.15677066,0.6153654,1.4901859e-07,0.22835548,0.5998288,0.008695253,0.2811538,0.5470434,0.013375194,0.31558514,0.5011905,0.010968484,0.3114676,0.45752594,0.008599896,0.2555535,0.45670363,0.028830942,0.28060266,0.38476044,0.014498344,0.3047812,0.41314602,-0.0002793572,0.3109616,0.45039088,-0.007794865,0.23630983,0.44355428,0.014536695,0.26709294,0.36412922,9.2947455e-05,0.29448393,0.40319854,-0.013680513,0.296633,0.4467561,-0.020828893,0.21517166,0.43168992,-0.0024820338,0.24729425,0.3535293,-0.015940946,0.27391005,0.39373803,-0.02352534,0.27672207,0.4383754,-0.025495745,0.18939325,0.4240225,-0.019847974,0.22097057,0.3629737,-0.029723546,0.24912073,0.38966763,-0.03274919,0.2590117,0.4285888,-0.033133976,O
0.15198109,0.61406606,2.103115e-07,0.22091414,0.5988316,0.0040532234,0.27386063,0.5468318,0.005968937,0.3088554,0.5017754,0.002306982,0.30409873,0.45813614,-0.0013849338,0.24679993,0.45706108,0.01888556,0.2700571,0.3911268,0.0024286397,0.2943723,0.41181636,-0.013004098,0.30586606,0.44391462,-0.021261038,0.22618648,0.44255906,0.0064317547,0.25356576,0.36814016,-0.008682618,0.28310823,0.39633626,-0.021088887,0.29468587,0.4346838,-0.02805996,0.20351587,0.43258426,-0.008937444,0.23198342,0.35585654,-0.024917835,0.26280016,0.38429958,-0.033334948,0.27540812,0.4258086,-0.035991017,0.17727596,0.42793104,-0.024786271,0.20641364,0.36781585,-0.037042737,0.23773353,0.38578922,-0.04172694,0.25523183,0.42173022,-0.043382034,O
0.13969186,0.6238969,2.2038215e-07,0.20949079,0.6025205,0.003996505,0.2608272,0.5487381,0.005095635,0.29688206,0.50277644,8.36034e-05,0.29176787,0.45898303,-0.0047585545,0.23334058,0.45142746,0.022295851,0.2532304,0.38338947,0.0054658735,0.2781974,0.40829927,-0.0115874205,0.28913766,0.44362187,-0.021083953,0.21193051,0.43803757,0.009123868,0.23619618,0.35984352,-0.00788918,0.26747552,0.39284286,-0.023304842,0.27683192,0.43576372,-0.031686824,0.18878268,0.43014926,-0.007026642,0.2132898,0.3515277,-0.023400437,0.24652869,0.38576633,-0.03317891,0.25835618,0.43098518,-0.036448378,0.16202989,0.43078068,-0.023804232,0.18848751,0.37037697,-0.035926137,0.22021987,0.39082938,-0.04066121,0.23701757,0.4280186,-0.042173486,O
0.13446727,0.61396605,1.7675033e-07,0.20350842,0.6046028,-0.0010290943,0.2593967,0.5485378,-0.0004448478,0.29486352,0.49426556,-0.004465474,0.27894786,0.44996893,-0.008049306,0.23330353,0.456553,0.0122722,0.2576773,0.3886315,-0.004427126,0.27444813,0.42439604,-0.019765472,0.27542004,0.46605018,-0.028074201,0.21085437,0.44025874,0.0021880833,0.24103247,0.36232454,-0.01642215,0.26318362,0.40727687,-0.031212812,0.2603627,0.45596555,-0.038349226,0.18519695,0.4295013,-0.010376632,0.2146419,0.3528964,-0.027792247,0.23934059,0.3978531,-0.036960527,0.2393212,0.4464685,-0.03927367,0.15473211,0.42551178,-0.023763007,0.18498302,0.36928084,-0.037299253,0.21450262,0.39644235,-0.043243103,0.22505167,0.43717882,-0.045504916,O
0.13285659,0.6211567,1.871375e-07,0.19816422,0.6076597,-0.0020096144,0.25479695,0.5492421,-0.002044948,0.2924118,0.49612477,-0.006731685,0.2757475,0.4544176,-0.01105483,0.22891568,0.4521329,0.0138035845,0.25412878,0.38998598,-0.0027727117,0.27353013,0.4233872,-0.019237975,0.2777487,0.46429232,-0.028698165,0.20674086,0.43809402,0.0037274985,0.23622341,0.36196524,-0.014464857,0.26293868,0.40327698,-0.030263022,0.26524565,0.45196837,-0.038700424,0.18096168,0.4300203,-0.009213763,0.20755407,0.35326758,-0.02669887,0.23858887,0.3953217,-0.038641337,0.24554412,0.4456225,-0.043390173,0.15065637,0.42879725,-0.023106446,0.17684364,0.37033832,-0.036458846,0.20870622,0.3935704,-0.044215817,0.22387844,0.43317774,-0.048462715,O
0.13227367,0.62387675,2.108747e-07,0.20167431,0.6103257,-0.002382066,0.25773233,0.55133307,-0.0023724693,0.29346,0.49602413,-0.0068162126,0.2755965,0.4531776,-0.010601979,0.2311291,0.4561577,0.012735331,0.25338724,0.39086884,-0.003299021,0.2719282,0.42548513,-0.018254204,0.27589703,0.46739215,-0.026782619,0.20874198,0.44073856,0.0028722596,0.2346475,0.363664,-0.014695829,0.26087022,0.40414843,-0.029377593,0.26361662,0.45236662,-0.037271935,0.18294887,0.43186682,-0.009836141,0.2079893,0.35564148,-0.027837358,0.23770364,0.3964336,-0.038924765,0.24427806,0.44554263,-0.04300206,0.15238045,0.43035042,-0.023455419,0.1794304,0.37375036,-0.03777336,0.21065526,0.39769405,-0.045047004,0.22484939,0.43788156,-0.04856916,O
0.13735953,0.62383455,2.252871e-07,0.20505275,0.60834616,-0.0014699777,0.25943696,0.5548874,-0.0016518427,0.29475507,0.5051887,-0.0067740167,0.287405,0.45875221,-0.011678309,0.23296261,0.46140233,0.012851184,0.25667408,0.3904525,-0.006066593,0.2803856,0.41534865,-0.022987723,0.2897896,0.4518426,-0.031923324,0.21183963,0.44711998,0.0023328024,0.2402418,0.37050325,-0.016651616,0.26932094,0.4065952,-0.031840354,0.27534315,0.45249477,-0.039755397,0.1877695,0.43882242,-0.011287542,0.21429628,0.36368132,-0.02933963,0.24458784,0.40017945,-0.0394719,0.2525203,0.4478323,-0.042632803,0.15826811,0.4362217,-0.02591031,0.18285255,0.37449282,-0.03953009,0.21397556,0.3948528,-0.046025258,0.22928534,0.4342017,-0.048642095,O
0.14074463,0.6245008,2.3344532e-07,0.21123084,0.61487406,0.0016143641,0.26692563,0.5600293,0.0041191103,0.3020682,0.5088693,0.0008967368,0.293604,0.461752,-0.0023863295,0.23939198,0.46898878,0.020940159,0.2612889,0.39779073,0.004052107,0.28504968,0.41995102,-0.012604741,0.295869,0.45535576,-0.02185888,0.21841213,0.45362082,0.009392412,0.24535078,0.37576908,-0.008348268,0.27444682,0.40934116,-0.024109546,0.28274578,0.45438325,-0.032703277,0.19519237,0.44191498,-0.005377403,0.22268185,0.36607343,-0.023557695,0.25275335,0.40203592,-0.034806818,0.2616422,0.44918254,-0.03874293,0.16664943,0.43410206,-0.020860447,0.19528678,0.37534472,-0.034464575,0.22549224,0.3978136,-0.041077837,0.24024493,0.4375687,-0.043971695,O
0.14377333,0.6343911,1.196673e-07,0.21777652,0.61892563,0.005806912,0.27170563,0.56328416,0.00852867,0.30629095,0.51422435,0.0045447797,0.29937658,0.46963534,0.0006319872,0.25277257,0.4680531,0.02130431,0.27482325,0.39202508,0.003331989,0.29193994,0.4250511,-0.01357976,0.29105008,0.46651942,-0.021943409,0.23037867,0.45399657,0.007588741,0.2582258,0.3711369,-0.011116642,0.2800154,0.41520196,-0.026542617,0.2756075,0.4640231,-0.033831608,0.20581794,0.44388017,-0.008722981,0.23324779,0.36267146,-0.025068948,0.2565115,0.4053244,-0.03365666,0.25456926,0.4538785,-0.03541495,0.17600112,0.4388033,-0.025599632,0.20449924,0.37834457,-0.037516423,0.23180875,0.40542507,-0.04196933,0.24048443,0.4466975,-0.04282247,O
0.16138934,0.62765914,2.9209106e-08,0.2371835,0.61657745,0.0062987534,0.29240134,0.564157,0.008469947,0.3254671,0.51388496,0.0029938219,0.32022864,0.46815115,-0.0025083236,0.2801346,0.47303668,0.024944592,0.30828026,0.40462562,0.0039340314,0.3141872,0.44105777,-0.015770337,0.30316174,0.4845584,-0.02535467,0.2560299,0.4580246,0.010374341,0.2883337,0.38510966,-0.011560882,0.29811466,0.43313742,-0.02905844,0.28602156,0.48200732,-0.036912214,0.22910082,0.4463882,-0.0072451876,0.2624689,0.37370366,-0.026565932,0.2750816,0.4222926,-0.03471417,0.2651957,0.47153535,-0.03514679,0.19705963,0.4381407,-0.0253376,0.23088169,0.38312817,-0.038833525,0.25195888,0.4154797,-0.04240207,0.2548672,0.4577894,-0.042111807,O
0.16663781,0.6334931,1.9456051e-07,0.24126056,0.6204678,0.004625837,0.29774022,0.5700738,0.0065291324,0.33280978,0.5231718,0.0018026433,0.3331205,0.4768207,-0.0027553577,0.27886432,0.47685462,0.021539196,0.30670968,0.40550214,0.0013017268,0.32991803,0.43672436,-0.017101979,0.33524677,0.47876394,-0.026319522,0.25698307,0.46134305,0.00766893,0.28890857,0.38683492,-0.012003184,0.31524774,0.42843157,-0.027901752,0.31693152,0.47587436,-0.03591065,0.23302901,0.4498421,-0.009416854,0.2649036,0.3756175,-0.027841005,0.29202005,0.41637233,-0.03706901,0.29582182,0.46453506,-0.03916245,0.20419258,0.44292566,-0.027129544,0.23655432,0.38412833,-0.04058369,0.26493743,0.41105938,-0.045047265,0.27501285,0.45301247,-0.04568652,O
0.1873289,0.6339878,5.8128894e-08,0.2659577,0.62173665,0.008374008,0.32399088,0.57189965,0.011965301,0.3592412,0.5231098,0.007792177,0.35256645,0.4768171,0.0037798085,0.313197,0.47734228,0.030989574,0.34177002,0.415965,0.013627452,0.34933275,0.46081412,-0.0050445865,0.3419441,0.50507206,-0.015026627,0.2923041,0.46046308,0.015746312,0.32257006,0.3937564,-0.00077014,0.33214563,0.44483486,-0.016036164,0.3220597,0.4913671,-0.02379214,0.2679382,0.44421843,-0.002595303,0.3001113,0.38078338,-0.01650747,0.309852,0.43012384,-0.021755671,0.2994063,0.4760486,-0.021803685,0.2372965,0.43198156,-0.021677533,0.270149,0.37994224,-0.030592429,0.28700602,0.41627094,-0.030420596,0.28559828,0.4599083,-0.02825116,O
0.20911133,0.6373406,1.602977e-07,0.29065976,0.62522024,0.008458351,0.34867287,0.5743033,0.013220845,0.38299423,0.5251637,0.0103193,0.37621638,0.47930765,0.007633079,0.32716373,0.48394963,0.030148996,0.35528126,0.41764566,0.013495929,0.3712622,0.46070886,-0.003580511,0.37226352,0.50580865,-0.012973585,0.3076012,0.46870553,0.014938626,0.33864585,0.39593697,-0.002437201,0.35786185,0.44397822,-0.017922156,0.3554858,0.4912342,-0.026309703,0.2853021,0.45298082,-0.0033747717,0.32037467,0.38179523,-0.019652857,0.3381719,0.42894962,-0.027041744,0.33416635,0.4763746,-0.028369604,0.25725913,0.44009265,-0.022357922,0.2925847,0.3860721,-0.034051884,0.31619966,0.4183259,-0.037180033,0.32200715,0.46051547,-0.03751112,O
0.21855,0.6323935,1.2034845e-07,0.29960346,0.6263609,0.011258883,0.35675877,0.579557,0.017387863,0.39297256,0.5391446,0.01508806,0.3981855,0.49819958,0.0130852405,0.3383027,0.48406792,0.033847388,0.36955768,0.4235407,0.017035378,0.38483673,0.46666998,-0.0004087988,0.38298026,0.5103287,-0.009794921,0.31962875,0.46853969,0.01690392,0.35654947,0.4008991,-0.001604356,0.37550616,0.4523219,-0.018400569,0.36911696,0.49990028,-0.02706138,0.29890582,0.45427936,-0.0030825012,0.33931044,0.38935995,-0.020100992,0.35642248,0.43945265,-0.028114906,0.34892157,0.48537624,-0.029285792,0.27306247,0.44408792,-0.023497762,0.31189033,0.39524752,-0.036166288,0.33597925,0.4285251,-0.03997449,0.340742,0.4687782,-0.040365268,O
0.2504949,0.6384208,1.2077808e-07,0.32693398,0.6286956,0.003017502,0.38331294,0.5785292,0.005426659,0.4214218,0.53111565,0.0013850535,0.4219889,0.4869779,-0.0019691014,0.3659088,0.48841658,0.023450477,0.39957982,0.41957337,0.003912315,0.4195988,0.4543734,-0.013871001,0.4215701,0.4953512,-0.023124933,0.3462043,0.47134298,0.010702789,0.38229966,0.39462736,-0.013011325,0.40552074,0.43967178,-0.031400613,0.40183395,0.4888497,-0.04002927,0.32463065,0.45720217,-0.005520292,0.36093974,0.38203943,-0.027018793,0.3881257,0.42554033,-0.03928365,0.3885023,0.47795713,-0.042358708,0.29873484,0.44651783,-0.022563128,0.33347255,0.3928841,-0.03877514,0.3652441,0.41821736,-0.04780536,0.3794231,0.46007645,-0.051639594,O
0.2669224,0.64931005,1.3895219e-07,0.3402496,0.6317164,0.0015277112,0.39599657,0.57810384,0.0023120537,0.4351932,0.5325796,-0.0039031766,0.441924,0.48977417,-0.009941492,0.38260162,0.47956938,0.022094777,0.41847682,0.41988835,-5.454659e-05,0.44549194,0.4544232,-0.02041163,0.45628467,0.49796844,-0.03163875,0.36302707,0.4649352,0.008229696,0.39612028,0.39478213,-0.02038443,0.42431664,0.44533414,-0.04194077,0.42850766,0.5029105,-0.051794466,0.34032696,0.4537992,-0.009414937,0.37336534,0.38185456,-0.035010353,0.40596232,0.4316376,-0.049162194,0.4144586,0.49280745,-0.052663658,0.3122941,0.44898227,-0.028132796,0.34524578,0.39043576,-0.04723376,0.38130227,0.41239083,-0.057373296,0.40275076,0.45587438,-0.06140793,O
0.2917945,0.64404255,1.1549993e-07,0.3657807,0.6316756,8.179597e-05,0.4239048,0.58285177,-0.00010615724,0.46704865,0.53997946,-0.0067714555,0.47752875,0.49543676,-0.012789484,0.40643796,0.48661214,0.018100834,0.43853638,0.42095914,-0.0047152997,0.45741415,0.46179718,-0.024459995,0.46062836,0.50926477,-0.034844983,0.3880674,0.47216955,0.0051321373,0.42382038,0.39934716,-0.02416882,0.44601017,0.45170403,-0.04545998,0.44291195,0.5080794,-0.054912034,0.36695775,0.4590184,-0.011500127,0.4041563,0.38476658,-0.037333466,0.4316624,0.43642804,-0.050769098,0.4338336,0.4966497,-0.053640068,0.33988655,0.45010558,-0.029232295,0.3743853,0.39369407,-0.048479628,0.40981236,0.4167318,-0.058967996,0.42895657,0.4597422,-0.06330773,O
0.31295174,0.6429924,8.080881e-08,0.39165825,0.63054377,0.0012248476,0.44508725,0.57870483,0.00080685556,0.48027596,0.5312194,-0.0064726537,0.49123505,0.48772746,-0.012860436,0.43467802,0.48928183,0.01915183,0.4629702,0.41887292,-0.0050735557,0.474048,0.46553257,-0.025067193,0.47260657,0.51690817,-0.035020437,0.41511554,0.47401166,0.005457793,0.44591334,0.40006667,-0.025281971,0.46465185,0.45490724,-0.046617936,0.46148944,0.5122675,-0.05530435,0.393563,0.46021143,-0.012099292,0.42783356,0.3833174,-0.039251033,0.4574754,0.43459016,-0.05309903,0.46441936,0.49538928,-0.055526603,0.3673715,0.45038748,-0.030566802,0.40378082,0.39393032,-0.05004465,0.43860978,0.41826314,-0.059432846,0.45897365,0.46171921,-0.06232982,O
0.32212198,0.63916135,1.1213312e-07,0.40300268,0.62634414,0.0075893723,0.45527142,0.57942975,0.0106765,0.49366626,0.5391109,0.0051496453,0.51787615,0.50545925,0.00047827396,0.44560462,0.49201104,0.03296579,0.47613135,0.42437303,0.009664635,0.4933577,0.46449906,-0.012229098,0.48971313,0.51368225,-0.022600146,0.4282185,0.4757511,0.017530812,0.46247214,0.4061222,-0.010224056,0.481855,0.45768994,-0.03340313,0.4729078,0.513709,-0.043721665,0.40888843,0.45971707,-0.0019441942,0.444563,0.39073968,-0.02515858,0.4693455,0.43967012,-0.0392463,0.46711883,0.4965323,-0.042493563,0.38370192,0.44735518,-0.02209497,0.42101175,0.3972516,-0.03791289,0.45383832,0.42314667,-0.046720043,0.46925166,0.4665022,-0.049678676,O
0.33884704,0.6360928,2.2915975e-07,0.4213672,0.62670135,0.008500823,0.47280788,0.58432335,0.012583074,0.5097484,0.54695463,0.007817841,0.5281808,0.51203716,0.0035837505,0.46182317,0.49985874,0.038142156,0.49393338,0.43678102,0.01639077,0.515546,0.47264352,-0.005900947,0.51988983,0.51738495,-0.017020287,0.44567865,0.4819997,0.022449173,0.48111948,0.41737708,-0.001999377,0.5067858,0.46125194,-0.024216967,0.5071703,0.51210475,-0.034501925,0.42842075,0.46372613,0.0024451304,0.46561143,0.39833567,-0.018591883,0.49539366,0.44153494,-0.03290671,0.499303,0.49527863,-0.036533277,0.40659764,0.4485845,-0.01835535,0.44551513,0.3985464,-0.032567367,0.47726983,0.42409462,-0.040123194,0.4920258,0.46808,-0.041973557,O
0.38433382,0.6399038,2.7372838e-07,0.4516719,0.63259035,0.0043258364,0.49862567,0.5907765,0.007937902,0.53286844,0.555368,0.0043402025,0.5513102,0.5184706,0.0015647444,0.4813802,0.50253844,0.03097584,0.510287,0.4427154,0.011254081,0.53481185,0.4677234,-0.008103631,0.54343504,0.5066079,-0.017479647,0.46547696,0.48433262,0.01869568,0.5004419,0.4168043,-0.0035165646,0.5306538,0.44943848,-0.0226363,0.53997564,0.49458283,-0.031034494,0.45003068,0.46721476,0.0023313093,0.48822308,0.39936537,-0.017959895,0.52200264,0.43575215,-0.030287772,0.53447974,0.48624593,-0.03296711,0.43277794,0.45518413,-0.014841095,0.47179642,0.40962365,-0.029220194,0.5030936,0.43228698,-0.035472415,0.5203098,0.47158766,-0.036421534,O
0.4274293,0.62867826,2.3911335e-07,0.48739392,0.6230067,0.0013642173,0.53675497,0.5834492,0.0007291762,0.57203597,0.54231524,-0.006371597,0.5876474,0.4976509,-0.01282039,0.52586484,0.49621516,0.018117633,0.55890334,0.43242657,-0.002517982,0.5837506,0.45890164,-0.01921141,0.5886523,0.49659446,-0.0261494,0.51041263,0.47759706,0.006296532,0.5484589,0.40599775,-0.017992271,0.5750321,0.445503,-0.03521352,0.5754191,0.4897413,-0.041774232,0.49398,0.46061116,-0.008911703,0.535987,0.3920952,-0.03075583,0.56087255,0.43932995,-0.040475618,0.5596145,0.49139506,-0.04104653,0.4751462,0.45010433,-0.024912464,0.5191243,0.40369272,-0.040500574,0.55262536,0.43011606,-0.046777137,0.5668986,0.4698552,-0.04786923,O
0.42526808,0.63105786,2.5570122e-07,0.5021505,0.62603366,0.011040858,0.5531941,0.57849413,0.015937487,0.5900092,0.53989595,0.011546317,0.60655135,0.49772674,0.007350792,0.5397299,0.4862151,0.035736367,0.5772272,0.41359913,0.014211711,0.6049569,0.44401228,-0.0060951477,0.6105579,0.4877385,-0.015486389,0.52495843,0.4688062,0.018233517,0.5697392,0.3941609,-0.0054582097,0.603622,0.4358165,-0.026304418,0.60750437,0.486047,-0.035681285,0.5084226,0.4543998,-0.0030876184,0.55410475,0.3796831,-0.024994446,0.5902386,0.4273705,-0.038666368,0.59707654,0.48331952,-0.041734908,0.48761645,0.44691586,-0.024661915,0.5352619,0.3967541,-0.040456057,0.57031286,0.4278715,-0.047478404,0.585324,0.47380888,-0.048876103,O
0.44165775,0.62147474,2.6734082e-07,0.51572603,0.6162893,0.009002038,0.5643332,0.5735471,0.011803836,0.6016044,0.5355011,0.0055683735,0.6139103,0.49165845,-0.00041748516,0.55601466,0.49061656,0.03836499,0.59342134,0.42796952,0.020104442,0.6134131,0.4598236,0.0005404249,0.61124057,0.5010768,-0.008815525,0.54268885,0.46852338,0.022602875,0.5855515,0.40264338,0.0033842893,0.6116397,0.4404872,-0.01696123,0.60809654,0.4882967,-0.027193207,0.5274359,0.44628894,0.0029772052,0.5722863,0.38107365,-0.014330119,0.6011703,0.42450628,-0.027319485,0.60105634,0.47844118,-0.03144274,0.50764006,0.43009517,-0.017132213,0.55236965,0.38223273,-0.029273584,0.58148396,0.41323262,-0.034447886,0.58884573,0.4622094,-0.035296008,O
